9.568627476692199707e-01 3.333333432674407959e-01 3.058823645114898682e-01
9.490196108818054199e-01 3.098039329051971436e-01 2.784313857555389404e-01
8.941176533699035645e-01 1.647058874368667603e-01 1.176470592617988586e-01
9.411764740943908691e-01 2.784313857555389404e-01 2.392156869173049927e-01
9.058823585510253906e-01 1.725490242242813110e-01 1.254902034997940063e-01
9.098039269447326660e-01 2.431372553110122681e-01 2.078431397676467896e-01
9.019607901573181152e-01 1.725490242242813110e-01 1.215686276555061340e-01
9.058823585510253906e-01 2.352941185235977173e-01 1.960784345865249634e-01
8.941176533699035645e-01 1.725490242242813110e-01 1.294117718935012817e-01
9.294117689132690430e-01 2.235294133424758911e-01 1.921568661928176880e-01
8.862745165824890137e-01 1.686274558305740356e-01 1.254902034997940063e-01
9.372549057006835938e-01 2.274509817361831665e-01 1.921568661928176880e-01
8.862745165824890137e-01 1.686274558305740356e-01 1.333333402872085571e-01
9.294117689132690430e-01 2.000000029802322388e-01 1.686274558305740356e-01
9.803921580314636230e-01 4.352941215038299561e-01 4.196078479290008545e-01
8.745098114013671875e-01 1.647058874368667603e-01 1.294117718935012817e-01
9.411764740943908691e-01 2.078431397676467896e-01 1.686274558305740356e-01
9.803921580314636230e-01 4.274509847164154053e-01 4.156862795352935791e-01
8.627451062202453613e-01 1.450980454683303833e-01 9.411764889955520630e-02
9.411764740943908691e-01 2.078431397676467896e-01 1.843137294054031372e-01
9.725490212440490723e-01 4.039215743541717529e-01 3.725490272045135498e-01
8.745098114013671875e-01 1.607843190431594849e-01 1.137254908680915833e-01
9.607843160629272461e-01 2.117647081613540649e-01 1.803921610116958618e-01
9.568627476692199707e-01 3.764705955982208252e-01 3.490196168422698975e-01
7.803921699523925781e-01 9.803921729326248169e-02 5.490196123719215393e-02
8.509804010391235352e-01 1.529411822557449341e-01 1.058823540806770325e-01
9.568627476692199707e-01 2.039215713739395142e-01 1.764705926179885864e-01
9.411764740943908691e-01 3.568627536296844482e-01 3.294117748737335205e-01
7.764706015586853027e-01 9.803921729326248169e-02 4.313725605607032776e-02
8.941176533699035645e-01 1.803921610116958618e-01 1.333333402872085571e-01
9.411764740943908691e-01 2.078431397676467896e-01 1.607843190431594849e-01
9.333333373069763184e-01 3.098039329051971436e-01 2.941176593303680420e-01
8.000000119209289551e-01 1.098039224743843079e-01 5.882352963089942932e-02
8.745098114013671875e-01 1.647058874368667603e-01 1.176470592617988586e-01
9.411764740943908691e-01 2.039215713739395142e-01 1.568627506494522095e-01
9.294117689132690430e-01 2.941176593303680420e-01 2.784313857555389404e-01
9.647058844566345215e-01 4.196078479290008545e-01 4.235294163227081299e-01
8.000000119209289551e-01 1.098039224743843079e-01 5.882352963089942932e-02
8.392156958580017090e-01 1.372549086809158325e-01 9.019608050584793091e-02
9.411764740943908691e-01 2.039215713739395142e-01 1.568627506494522095e-01
9.058823585510253906e-01 2.627451121807098389e-01 2.392156869173049927e-01
9.568627476692199707e-01 4.117647111415863037e-01 4.156862795352935791e-01
7.960784435272216797e-01 1.215686276555061340e-01 6.666667014360427856e-02
8.588235378265380859e-01 1.450980454683303833e-01 9.019608050584793091e-02
9.333333373069763184e-01 2.196078449487686157e-01 1.647058874368667603e-01
9.215686321258544922e-01 2.470588237047195435e-01 2.196078449487686157e-01
9.568627476692199707e-01 4.196078479290008545e-01 4.235294163227081299e-01
7.803921699523925781e-01 1.058823540806770325e-01 5.098039284348487854e-02
8.588235378265380859e-01 1.450980454683303833e-01 9.019608050584793091e-02
9.450980424880981445e-01 2.274509817361831665e-01 1.725490242242813110e-01
9.294117689132690430e-01 2.392156869173049927e-01 2.117647081613540649e-01
9.607843160629272461e-01 4.235294163227081299e-01 4.235294163227081299e-01
7.960784435272216797e-01 1.215686276555061340e-01 6.666667014360427856e-02
8.588235378265380859e-01 1.490196138620376587e-01 9.803921729326248169e-02
9.333333373069763184e-01 2.156862765550613403e-01 1.529411822557449341e-01
9.333333373069763184e-01 2.274509817361831665e-01 2.000000029802322388e-01
9.607843160629272461e-01 4.274509847164154053e-01 4.156862795352935791e-01
7.921568751335144043e-01 1.176470592617988586e-01 6.274510174989700317e-02
8.666666746139526367e-01 1.529411822557449341e-01 9.803921729326248169e-02
9.333333373069763184e-01 2.117647081613540649e-01 1.725490242242813110e-01
9.294117689132690430e-01 2.196078449487686157e-01 1.882352977991104126e-01
9.764705896377563477e-01 4.196078479290008545e-01 4.156862795352935791e-01
8.039215803146362305e-01 1.294117718935012817e-01 7.450980693101882935e-02
8.745098114013671875e-01 1.607843190431594849e-01 1.098039224743843079e-01
9.176470637321472168e-01 2.039215713739395142e-01 1.607843190431594849e-01
9.333333373069763184e-01 2.078431397676467896e-01 1.803921610116958618e-01
9.764705896377563477e-01 4.196078479290008545e-01 4.156862795352935791e-01
6.745098233222961426e-01 5.490196123719215393e-02 1.960784383118152618e-02
7.960784435272216797e-01 1.215686276555061340e-01 6.666667014360427856e-02
8.627451062202453613e-01 1.450980454683303833e-01 9.803921729326248169e-02
9.254902005195617676e-01 2.117647081613540649e-01 1.725490242242813110e-01
9.372549057006835938e-01 2.039215713739395142e-01 1.803921610116958618e-01
9.686274528503417969e-01 4.078431427478790283e-01 4.156862795352935791e-01
9.568627476692199707e-01 4.078431427478790283e-01 4.117647111415863037e-01
6.627451181411743164e-01 5.882352963089942932e-02 2.745098061859607697e-02
7.843137383460998535e-01 1.137254908680915833e-01 6.274510174989700317e-02
8.549019694328308105e-01 1.568627506494522095e-01 1.019607856869697571e-01
9.254902005195617676e-01 2.156862765550613403e-01 1.686274558305740356e-01
