8.862745165824890137e-01 1.882352977991104126e-01 1.725490242242813110e-01
8.784313797950744629e-01 1.803921610116958618e-01 1.647058874368667603e-01
8.901960849761962891e-01 1.882352977991104126e-01 1.725490242242813110e-01
8.784313797950744629e-01 1.843137294054031372e-01 1.686274558305740356e-01
8.823529481887817383e-01 1.921568661928176880e-01 1.764705926179885864e-01
8.901960849761962891e-01 2.039215713739395142e-01 1.843137294054031372e-01
8.823529481887817383e-01 2.117647081613540649e-01 1.843137294054031372e-01
8.862745165824890137e-01 2.000000029802322388e-01 1.803921610116958618e-01
8.627451062202453613e-01 1.843137294054031372e-01 1.607843190431594849e-01
8.745098114013671875e-01 1.960784345865249634e-01 1.725490242242813110e-01
8.666666746139526367e-01 1.843137294054031372e-01 1.607843190431594849e-01
8.627451062202453613e-01 1.843137294054031372e-01 1.607843190431594849e-01
8.705882430076599121e-01 1.921568661928176880e-01 1.686274558305740356e-01
8.666666746139526367e-01 1.882352977991104126e-01 1.647058874368667603e-01
8.705882430076599121e-01 1.921568661928176880e-01 1.686274558305740356e-01
8.705882430076599121e-01 1.921568661928176880e-01 1.686274558305740356e-01
8.941176533699035645e-01 2.196078449487686157e-01 1.921568661928176880e-01
8.666666746139526367e-01 1.921568661928176880e-01 1.686274558305740356e-01
8.666666746139526367e-01 1.960784345865249634e-01 1.686274558305740356e-01
8.862745165824890137e-01 2.156862765550613403e-01 1.882352977991104126e-01
8.627451062202453613e-01 1.921568661928176880e-01 1.647058874368667603e-01
8.627451062202453613e-01 1.921568661928176880e-01 1.647058874368667603e-01
8.784313797950744629e-01 2.156862765550613403e-01 1.882352977991104126e-01
8.549019694328308105e-01 1.803921610116958618e-01 1.568627506494522095e-01
8.431372642517089844e-01 1.725490242242813110e-01 1.450980454683303833e-01
8.784313797950744629e-01 2.156862765550613403e-01 1.882352977991104126e-01
8.431372642517089844e-01 1.686274558305740356e-01 1.450980454683303833e-01
8.509804010391235352e-01 1.803921610116958618e-01 1.529411822557449341e-01
8.745098114013671875e-01 2.117647081613540649e-01 1.843137294054031372e-01
8.392156958580017090e-01 1.647058874368667603e-01 1.372549086809158325e-01
8.549019694328308105e-01 1.843137294054031372e-01 1.568627506494522095e-01
8.627451062202453613e-01 2.000000029802322388e-01 1.803921610116958618e-01
8.431372642517089844e-01 1.686274558305740356e-01 1.529411822557449341e-01
8.431372642517089844e-01 1.803921610116958618e-01 1.607843190431594849e-01
8.862745165824890137e-01 2.117647081613540649e-01 2.000000029802322388e-01
8.784313797950744629e-01 2.196078449487686157e-01 2.000000029802322388e-01
8.313725590705871582e-01 1.686274558305740356e-01 1.490196138620376587e-01
8.549019694328308105e-01 1.921568661928176880e-01 1.725490242242813110e-01
8.627451062202453613e-01 2.000000029802322388e-01 1.803921610116958618e-01
8.588235378265380859e-01 2.039215713739395142e-01 1.803921610116958618e-01
8.392156958580017090e-01 1.764705926179885864e-01 1.568627506494522095e-01
8.470588326454162598e-01 1.882352977991104126e-01 1.686274558305740356e-01
8.470588326454162598e-01 1.921568661928176880e-01 1.607843190431594849e-01
8.431372642517089844e-01 1.960784345865249634e-01 1.725490242242813110e-01
8.078431487083435059e-01 1.607843190431594849e-01 1.372549086809158325e-01
8.156862854957580566e-01 1.686274558305740356e-01 1.450980454683303833e-01
8.666666746139526367e-01 2.117647081613540649e-01 1.803921610116958618e-01
8.235294222831726074e-01 1.764705926179885864e-01 1.529411822557449341e-01
8.196078538894653320e-01 1.764705926179885864e-01 1.490196138620376587e-01
8.313725590705871582e-01 1.843137294054031372e-01 1.607843190431594849e-01
8.784313797950744629e-01 2.235294133424758911e-01 2.000000029802322388e-01
8.352941274642944336e-01 1.882352977991104126e-01 1.647058874368667603e-01
8.156862854957580566e-01 1.686274558305740356e-01 1.450980454683303833e-01
8.392156958580017090e-01 1.921568661928176880e-01 1.686274558305740356e-01
